timestamp,camera_id,hour,day_of_week,weather,total_slot,occupied,occupancy_rate
2015-12-10 15:48:00,04,15,Thursday,S,37,35,0.9459459459459459
2015-12-10 15:48:00,09,15,Thursday,S,28,28,1.0
2015-12-10 15:49:00,06,15,Thursday,S,44,40,0.9090909090909091
2015-12-10 15:51:00,07,15,Thursday,S,46,39,0.8478260869565217
2015-12-10 15:51:00,08,15,Thursday,S,54,50,0.9259259259259259
2015-12-10 15:55:00,05,15,Thursday,S,46,42,0.9130434782608695
2015-12-10 16:11:00,01,16,Thursday,S,35,32,0.9142857142857143
2015-12-10 16:15:00,02,16,Thursday,S,9,9,1.0
2015-12-10 16:16:00,03,16,Thursday,S,21,19,0.9047619047619048
2015-12-10 16:18:00,04,16,Thursday,S,37,31,0.8378378378378378
2015-12-10 16:18:00,09,16,Thursday,S,28,25,0.8928571428571429
2015-12-10 16:19:00,06,16,Thursday,S,44,37,0.8409090909090909
2015-12-10 16:21:00,07,16,Thursday,S,46,34,0.7391304347826086
2015-12-10 16:22:00,08,16,Thursday,S,54,46,0.8518518518518519
2015-12-10 16:25:00,05,16,Thursday,S,46,41,0.8913043478260869
2015-12-10 16:41:00,01,16,Thursday,S,35,31,0.8857142857142857
2015-12-10 16:45:00,02,16,Thursday,S,9,9,1.0
2015-12-10 16:46:00,03,16,Thursday,S,21,17,0.8095238095238095
2015-12-10 16:48:00,04,16,Thursday,S,37,31,0.8378378378378378
2015-12-10 16:48:00,09,16,Thursday,S,28,22,0.7857142857142857
2015-12-10 16:49:00,06,16,Thursday,S,44,37,0.8409090909090909
2015-12-10 16:51:00,07,16,Thursday,S,46,31,0.6739130434782609
2015-12-10 16:52:00,08,16,Thursday,S,54,42,0.7777777777777778
2015-12-10 16:55:00,05,16,Thursday,S,46,39,0.8478260869565217
2015-12-17 07:24:00,07,7,Thursday,S,46,2,0.043478260869565216
2015-12-17 07:24:00,09,7,Thursday,S,28,3,0.10714285714285714
2015-12-17 07:26:00,05,7,Thursday,S,46,1,0.021739130434782608
2015-12-17 07:40:00,08,7,Thursday,S,54,4,0.07407407407407407
2015-12-17 07:47:00,02,7,Thursday,S,9,3,0.3333333333333333
2015-12-17 07:48:00,01,7,Thursday,S,35,4,0.11428571428571428
2015-12-17 07:48:00,03,7,Thursday,S,21,1,0.047619047619047616
2015-12-17 07:51:00,04,7,Thursday,S,37,2,0.05405405405405406
2015-12-17 07:51:00,06,7,Thursday,S,44,2,0.045454545454545456
2015-12-17 07:54:00,07,7,Thursday,S,46,3,0.06521739130434782
2015-12-17 07:54:00,09,7,Thursday,S,28,4,0.14285714285714285
2015-12-17 07:56:00,05,7,Thursday,S,46,1,0.021739130434782608
2015-12-17 08:10:00,08,8,Thursday,S,54,4,0.07407407407407407
2015-12-17 08:17:00,02,8,Thursday,S,9,3,0.3333333333333333
2015-12-17 08:18:00,01,8,Thursday,S,35,4,0.11428571428571428
2015-12-17 08:18:00,03,8,Thursday,S,21,2,0.09523809523809523
2015-12-17 08:21:00,04,8,Thursday,S,37,3,0.08108108108108109
2015-12-17 08:21:00,06,8,Thursday,S,44,5,0.11363636363636363
2015-12-17 08:24:00,07,8,Thursday,S,46,5,0.10869565217391304
2015-12-17 08:24:00,09,8,Thursday,S,28,8,0.2857142857142857
2015-12-17 08:26:00,05,8,Thursday,S,46,2,0.043478260869565216
2015-12-17 08:40:00,08,8,Thursday,S,54,7,0.12962962962962962
2015-12-17 08:47:00,02,8,Thursday,S,9,3,0.3333333333333333
2015-12-17 08:48:00,01,8,Thursday,S,35,8,0.22857142857142856
2015-12-17 08:48:00,03,8,Thursday,S,21,3,0.14285714285714285
2015-12-17 08:51:00,04,8,Thursday,S,37,5,0.13513513513513514
2015-12-17 08:51:00,06,8,Thursday,S,44,7,0.1590909090909091
2015-12-17 08:54:00,07,8,Thursday,S,46,7,0.15217391304347827
2015-12-17 08:54:00,09,8,Thursday,S,28,12,0.42857142857142855
2015-12-17 08:56:00,05,8,Thursday,S,46,5,0.10869565217391304
2015-12-17 09:11:00,08,9,Thursday,S,54,14,0.25925925925925924
2015-12-17 09:17:00,02,9,Thursday,S,9,3,0.3333333333333333
2015-12-17 09:18:00,01,9,Thursday,S,35,13,0.37142857142857144
2015-12-17 09:18:00,03,9,Thursday,S,21,7,0.3333333333333333
2015-12-17 09:21:00,04,9,Thursday,S,37,12,0.32432432432432434
2015-12-17 09:21:00,06,9,Thursday,S,44,13,0.29545454545454547
2015-12-17 09:24:00,07,9,Thursday,S,46,12,0.2608695652173913
2015-12-17 09:24:00,09,9,Thursday,S,28,19,0.6785714285714286
2015-12-17 09:26:00,05,9,Thursday,S,46,12,0.2608695652173913
2015-12-17 09:41:00,08,9,Thursday,S,54,27,0.5
2015-12-17 09:47:00,02,9,Thursday,S,9,7,0.7777777777777778
2015-12-17 09:48:00,01,9,Thursday,S,35,29,0.8285714285714286
2015-12-17 09:48:00,03,9,Thursday,S,21,17,0.8095238095238095
2015-12-17 09:51:00,04,9,Thursday,S,37,27,0.7297297297297297
2015-12-17 09:51:00,06,9,Thursday,S,44,22,0.5
2015-12-17 09:54:00,07,9,Thursday,S,46,17,0.3695652173913043
2015-12-17 09:54:00,09,9,Thursday,S,28,25,0.8928571428571429
2015-12-17 09:56:00,05,9,Thursday,S,46,30,0.6521739130434783
2015-12-17 10:11:00,08,10,Thursday,S,54,40,0.7407407407407407
2015-12-17 10:17:00,02,10,Thursday,S,9,9,1.0
2015-12-17 10:18:00,01,10,Thursday,S,35,35,1.0
2015-12-17 10:18:00,03,10,Thursday,S,21,21,1.0
2015-12-17 10:21:00,04,10,Thursday,S,37,37,1.0
2015-12-17 10:21:00,06,10,Thursday,S,44,40,0.9090909090909091
2015-12-17 10:24:00,07,10,Thursday,S,46,41,0.8913043478260869
2015-12-17 10:24:00,09,10,Thursday,S,28,28,1.0
2015-12-17 10:26:00,05,10,Thursday,S,46,46,1.0
2015-12-17 10:42:00,08,10,Thursday,S,54,54,1.0
2015-12-17 10:47:00,02,10,Thursday,S,9,9,1.0
2015-12-17 10:48:00,01,10,Thursday,S,35,35,1.0
2015-12-17 10:48:00,03,10,Thursday,S,21,21,1.0
2015-12-17 10:51:00,04,10,Thursday,S,37,37,1.0
2015-12-17 10:51:00,06,10,Thursday,S,44,44,1.0
2015-12-17 10:54:00,07,10,Thursday,S,46,44,0.9565217391304348
2015-12-17 10:54:00,09,10,Thursday,S,28,28,1.0
2015-12-17 10:56:00,05,10,Thursday,S,46,46,1.0
2015-12-17 11:12:00,08,11,Thursday,S,54,54,1.0
2015-12-17 11:17:00,02,11,Thursday,S,9,9,1.0
2015-12-17 11:18:00,01,11,Thursday,S,35,35,1.0
2015-12-17 11:18:00,03,11,Thursday,S,21,21,1.0
2015-12-17 11:21:00,04,11,Thursday,S,37,37,1.0
2015-12-17 11:21:00,06,11,Thursday,S,44,44,1.0
2015-12-17 11:24:00,07,11,Thursday,S,46,44,0.9565217391304348
2015-12-17 11:24:00,09,11,Thursday,S,28,28,1.0
2015-12-17 11:26:00,05,11,Thursday,S,46,45,0.9782608695652174
2015-12-17 11:43:00,08,11,Thursday,S,54,53,0.9814814814814815
2015-12-17 11:47:00,02,11,Thursday,S,9,8,0.8888888888888888
2015-12-17 11:48:00,01,11,Thursday,S,35,35,1.0
2015-12-17 11:48:00,03,11,Thursday,S,21,21,1.0
2015-12-17 11:51:00,04,11,Thursday,S,37,36,0.972972972972973
2015-12-17 11:51:00,06,11,Thursday,S,44,44,1.0
2015-12-17 11:54:00,07,11,Thursday,S,46,45,0.9782608695652174
2015-12-17 11:54:00,09,11,Thursday,S,28,27,0.9642857142857143
2015-12-17 11:56:00,05,11,Thursday,S,46,46,1.0
2015-12-17 12:13:00,08,12,Thursday,S,54,53,0.9814814814814815
2015-12-17 12:17:00,02,12,Thursday,S,9,9,1.0
2015-12-17 12:18:00,01,12,Thursday,S,35,35,1.0
2015-12-17 12:18:00,03,12,Thursday,S,21,21,1.0
2015-12-17 12:21:00,04,12,Thursday,S,37,36,0.972972972972973
2015-12-17 12:21:00,06,12,Thursday,S,44,42,0.9545454545454546
2015-12-17 12:24:00,07,12,Thursday,S,46,44,0.9565217391304348
2015-12-17 12:24:00,09,12,Thursday,S,28,27,0.9642857142857143
2015-12-17 12:26:00,05,12,Thursday,S,46,42,0.9130434782608695
2015-12-17 12:44:00,08,12,Thursday,S,54,51,0.9444444444444444
2015-12-17 12:47:00,02,12,Thursday,S,9,8,0.8888888888888888
2015-12-17 12:48:00,01,12,Thursday,S,35,32,0.9142857142857143
2015-12-17 12:48:00,03,12,Thursday,S,21,18,0.8571428571428571
2015-12-17 12:51:00,04,12,Thursday,S,37,32,0.8648648648648649
2015-12-17 12:51:00,06,12,Thursday,S,44,42,0.9545454545454546
2015-12-17 12:54:00,07,12,Thursday,S,46,43,0.9347826086956522
2015-12-17 12:54:00,09,12,Thursday,S,28,24,0.8571428571428571
2015-12-17 12:56:00,05,12,Thursday,S,46,40,0.8695652173913043
2015-12-17 13:14:00,08,13,Thursday,S,54,50,0.9259259259259259
2015-12-17 13:17:00,02,13,Thursday,S,9,6,0.6666666666666666
2015-12-17 13:18:00,01,13,Thursday,S,35,30,0.8571428571428571
2015-12-17 13:18:00,03,13,Thursday,S,21,15,0.7142857142857143
2015-12-17 13:21:00,04,13,Thursday,S,37,32,0.8648648648648649
2015-12-17 13:21:00,06,13,Thursday,S,44,42,0.9545454545454546
2015-12-17 13:24:00,07,13,Thursday,S,46,41,0.8913043478260869
2015-12-17 13:24:00,09,13,Thursday,S,28,24,0.8571428571428571
2015-12-17 13:26:00,05,13,Thursday,S,46,40,0.8695652173913043
2015-12-17 13:45:00,08,13,Thursday,S,54,51,0.9444444444444444
2015-12-17 13:47:00,02,13,Thursday,S,9,6,0.6666666666666666
2015-12-17 13:48:00,01,13,Thursday,S,35,27,0.7714285714285715
2015-12-17 13:48:00,03,13,Thursday,S,21,13,0.6190476190476191
2015-12-17 13:51:00,04,13,Thursday,S,37,29,0.7837837837837838
2015-12-17 13:51:00,06,13,Thursday,S,44,42,0.9545454545454546
2015-12-17 13:54:00,07,13,Thursday,S,46,42,0.9130434782608695
2015-12-17 13:54:00,09,13,Thursday,S,28,25,0.8928571428571429
2015-12-17 13:56:00,05,13,Thursday,S,46,41,0.8913043478260869
2015-12-17 14:15:00,08,14,Thursday,S,54,49,0.9074074074074074
2015-12-17 14:17:00,02,14,Thursday,S,9,6,0.6666666666666666
2015-12-17 14:18:00,01,14,Thursday,S,35,28,0.8
2015-12-17 14:18:00,03,14,Thursday,S,21,14,0.6666666666666666
2015-12-17 14:21:00,04,14,Thursday,S,37,31,0.8378378378378378
2015-12-17 14:21:00,06,14,Thursday,S,44,42,0.9545454545454546
2015-12-17 14:24:00,07,14,Thursday,S,46,42,0.9130434782608695
2015-12-17 14:24:00,09,14,Thursday,S,28,25,0.8928571428571429
2015-12-17 14:26:00,05,14,Thursday,S,46,41,0.8913043478260869
2015-12-17 14:46:00,08,14,Thursday,S,54,51,0.9444444444444444
2015-12-17 14:47:00,02,14,Thursday,S,9,8,0.8888888888888888
2015-12-17 14:48:00,01,14,Thursday,S,35,32,0.9142857142857143
2015-12-17 14:48:00,03,14,Thursday,S,21,17,0.8095238095238095
2015-12-17 14:51:00,04,14,Thursday,S,37,32,0.8648648648648649
2015-12-17 14:51:00,06,14,Thursday,S,44,42,0.9545454545454546
2015-12-17 14:54:00,07,14,Thursday,S,46,44,0.9565217391304348
2015-12-17 14:54:00,09,14,Thursday,S,28,25,0.8928571428571429
2015-12-17 14:56:00,05,14,Thursday,S,46,40,0.8695652173913043
2015-12-17 15:16:00,08,15,Thursday,S,54,51,0.9444444444444444
2015-12-17 15:17:00,02,15,Thursday,S,9,9,1.0
2015-12-17 15:18:00,01,15,Thursday,S,35,32,0.9142857142857143
2015-12-17 15:18:00,03,15,Thursday,S,21,18,0.8571428571428571
2015-12-17 15:21:00,04,15,Thursday,S,37,32,0.8648648648648649
2015-12-17 15:21:00,06,15,Thursday,S,44,42,0.9545454545454546
2015-12-17 15:24:00,07,15,Thursday,S,46,42,0.9130434782608695
2015-12-17 15:24:00,09,15,Thursday,S,28,25,0.8928571428571429
2015-12-17 15:26:00,05,15,Thursday,S,46,40,0.8695652173913043
2015-12-17 15:46:00,08,15,Thursday,S,54,48,0.8888888888888888
2015-12-17 15:47:00,02,15,Thursday,S,9,8,0.8888888888888888
2015-12-17 15:48:00,01,15,Thursday,S,35,33,0.9428571428571428
2015-12-17 15:48:00,03,15,Thursday,S,21,20,0.9523809523809523
2015-12-17 15:51:00,04,15,Thursday,S,37,32,0.8648648648648649
2015-12-17 15:51:00,06,15,Thursday,S,44,38,0.8636363636363636
2015-12-17 15:54:00,07,15,Thursday,S,46,39,0.8478260869565217
2015-12-17 15:54:00,09,15,Thursday,S,28,24,0.8571428571428571
2015-12-17 15:56:00,05,15,Thursday,S,46,39,0.8478260869565217
2015-12-17 16:16:00,08,16,Thursday,S,54,46,0.8518518518518519
2015-12-17 16:17:00,02,16,Thursday,S,9,7,0.7777777777777778
2015-12-17 16:18:00,01,16,Thursday,S,35,33,0.9428571428571428
2015-12-17 16:18:00,03,16,Thursday,S,21,20,0.9523809523809523
2015-12-17 16:21:00,04,16,Thursday,S,37,32,0.8648648648648649
2015-12-17 16:21:00,06,16,Thursday,S,44,35,0.7954545454545454
2015-12-17 16:24:00,07,16,Thursday,S,46,37,0.8043478260869565
2015-12-17 16:24:00,09,16,Thursday,S,28,22,0.7857142857142857
2015-12-17 16:26:00,05,16,Thursday,S,46,38,0.8260869565217391
2015-12-17 16:46:00,08,16,Thursday,S,54,45,0.8333333333333334
2015-12-17 16:47:00,02,16,Thursday,S,9,8,0.8888888888888888
2015-12-17 16:48:00,01,16,Thursday,S,35,31,0.8857142857142857
2015-12-17 16:48:00,03,16,Thursday,S,21,18,0.8571428571428571
2015-12-17 16:51:00,04,16,Thursday,S,37,29,0.7837837837837838
2015-12-17 16:51:00,06,16,Thursday,S,44,35,0.7954545454545454
2015-12-17 16:54:00,07,16,Thursday,S,46,35,0.7608695652173914
2015-12-17 16:54:00,09,16,Thursday,S,28,20,0.7142857142857143
2015-12-17 16:56:00,05,16,Thursday,S,46,33,0.717391304347826
2015-12-18 07:21:00,06,7,Friday,O,44,2,0.045454545454545456
2015-12-18 07:24:00,07,7,Friday,O,46,3,0.06521739130434782
2015-12-18 07:24:00,09,7,Friday,O,28,2,0.07142857142857142
2015-12-18 07:26:00,05,7,Friday,O,46,4,0.08695652173913043
2015-12-18 07:40:00,08,7,Friday,O,54,4,0.07407407407407407
2015-12-18 07:47:00,02,7,Friday,O,9,3,0.3333333333333333
2015-12-18 07:48:00,01,7,Friday,O,35,4,0.11428571428571428
2015-12-18 07:48:00,03,7,Friday,O,21,2,0.09523809523809523
2015-12-18 07:51:00,04,7,Friday,O,37,3,0.08108108108108109
2015-12-18 07:51:00,06,7,Friday,O,44,3,0.06818181818181818
2015-12-18 07:54:00,07,7,Friday,O,46,3,0.06521739130434782
2015-12-18 07:54:00,09,7,Friday,O,28,4,0.14285714285714285
2015-12-18 07:56:00,05,7,Friday,O,46,4,0.08695652173913043
2015-12-18 08:10:00,08,8,Friday,O,54,4,0.07407407407407407
2015-12-18 08:17:00,02,8,Friday,O,9,3,0.3333333333333333
2015-12-18 08:18:00,01,8,Friday,O,35,5,0.14285714285714285
2015-12-18 08:18:00,03,8,Friday,O,21,2,0.09523809523809523
2015-12-18 08:21:00,04,8,Friday,O,37,4,0.10810810810810811
2015-12-18 08:21:00,06,8,Friday,O,44,4,0.09090909090909091
2015-12-18 08:24:00,07,8,Friday,O,46,3,0.06521739130434782
2015-12-18 08:24:00,09,8,Friday,O,28,7,0.25
2015-12-18 08:26:00,05,8,Friday,O,46,5,0.10869565217391304
2015-12-18 08:40:00,08,8,Friday,O,54,6,0.1111111111111111
2015-12-18 08:47:00,02,8,Friday,O,9,3,0.3333333333333333
2015-12-18 08:48:00,01,8,Friday,O,35,11,0.3142857142857143
2015-12-18 08:48:00,03,8,Friday,O,21,3,0.14285714285714285
2015-12-18 08:51:00,04,8,Friday,O,37,11,0.2972972972972973
2015-12-18 08:51:00,06,8,Friday,O,44,8,0.18181818181818182
2015-12-18 08:54:00,07,8,Friday,O,46,5,0.10869565217391304
2015-12-18 08:54:00,09,8,Friday,O,28,12,0.42857142857142855
2015-12-18 08:56:00,05,8,Friday,O,46,10,0.21739130434782608
2015-12-18 09:10:00,08,9,Friday,O,54,13,0.24074074074074073
2015-12-18 09:17:00,02,9,Friday,O,9,7,0.7777777777777778
2015-12-18 09:18:00,01,9,Friday,O,35,19,0.5428571428571428
2015-12-18 09:18:00,03,9,Friday,O,21,12,0.5714285714285714
2015-12-18 09:21:00,04,9,Friday,O,37,20,0.5405405405405406
2015-12-18 09:21:00,06,9,Friday,O,44,14,0.3181818181818182
2015-12-18 09:24:00,07,9,Friday,O,46,8,0.17391304347826086
2015-12-18 09:24:00,09,9,Friday,O,28,16,0.5714285714285714
2015-12-18 09:26:00,05,9,Friday,O,46,17,0.3695652173913043
2015-12-18 09:40:00,08,9,Friday,O,54,23,0.42592592592592593
2015-12-18 09:47:00,02,9,Friday,O,9,8,0.8888888888888888
2015-12-18 09:48:00,01,9,Friday,O,35,33,0.9428571428571428
2015-12-18 09:48:00,03,9,Friday,O,21,21,1.0
2015-12-18 09:51:00,04,9,Friday,O,37,36,0.972972972972973
2015-12-18 09:51:00,06,9,Friday,O,44,30,0.6818181818181818
2015-12-18 09:54:00,07,9,Friday,O,46,25,0.5434782608695652
2015-12-18 09:54:00,09,9,Friday,O,28,22,0.7857142857142857
2015-12-18 09:56:00,05,9,Friday,O,46,41,0.8913043478260869
2015-12-18 10:11:00,08,10,Friday,O,54,47,0.8703703703703703
2015-12-18 10:17:00,02,10,Friday,O,9,9,1.0
2015-12-18 10:18:00,01,10,Friday,O,35,35,1.0
2015-12-18 10:18:00,03,10,Friday,O,21,21,1.0
2015-12-18 10:21:00,04,10,Friday,O,37,37,1.0
2015-12-18 10:21:00,06,10,Friday,O,44,43,0.9772727272727273
2015-12-18 10:24:00,07,10,Friday,O,46,44,0.9565217391304348
2015-12-18 10:24:00,09,10,Friday,O,28,28,1.0
2015-12-18 10:26:00,05,10,Friday,O,46,46,1.0
2015-12-18 10:41:00,08,10,Friday,O,54,54,1.0
2015-12-18 10:47:00,02,10,Friday,O,9,8,0.8888888888888888
2015-12-18 10:48:00,01,10,Friday,O,35,34,0.9714285714285714
2015-12-18 10:48:00,03,10,Friday,O,21,21,1.0
2015-12-18 10:51:00,04,10,Friday,O,37,37,1.0
2015-12-18 10:52:00,06,10,Friday,O,44,44,1.0
2015-12-18 10:54:00,07,10,Friday,O,46,45,0.9782608695652174
2015-12-18 10:54:00,09,10,Friday,O,28,28,1.0
2015-12-18 10:56:00,05,10,Friday,O,46,46,1.0
2015-12-18 11:12:00,08,11,Friday,O,54,54,1.0
2015-12-18 11:17:00,02,11,Friday,O,9,9,1.0
2015-12-18 11:18:00,01,11,Friday,O,35,35,1.0
2015-12-18 11:18:00,03,11,Friday,O,21,21,1.0
2015-12-18 11:21:00,04,11,Friday,O,37,37,1.0
2015-12-18 11:22:00,06,11,Friday,O,44,44,1.0
2015-12-18 11:24:00,07,11,Friday,O,46,45,0.9782608695652174
2015-12-18 11:24:00,09,11,Friday,O,28,27,0.9642857142857143
2015-12-18 11:26:00,05,11,Friday,O,46,46,1.0
2015-12-18 11:42:00,08,11,Friday,O,54,53,0.9814814814814815
2015-12-18 11:47:00,02,11,Friday,O,9,9,1.0
2015-12-18 11:48:00,01,11,Friday,O,35,34,0.9714285714285714
2015-12-18 11:48:00,03,11,Friday,O,21,20,0.9523809523809523
2015-12-18 11:51:00,04,11,Friday,O,37,35,0.9459459459459459
2015-12-18 11:52:00,06,11,Friday,O,44,44,1.0
2015-12-18 11:54:00,07,11,Friday,O,46,45,0.9782608695652174
2015-12-18 11:54:00,09,11,Friday,O,28,28,1.0
2015-12-18 11:56:00,05,11,Friday,O,46,46,1.0
2015-12-18 12:13:00,08,12,Friday,O,54,52,0.9629629629629629
2015-12-18 12:17:00,02,12,Friday,O,9,9,1.0
2015-12-18 12:18:00,01,12,Friday,O,35,35,1.0
2015-12-18 12:18:00,03,12,Friday,O,21,21,1.0
2015-12-18 12:21:00,04,12,Friday,O,37,37,1.0
2015-12-18 12:21:00,06,12,Friday,O,44,43,0.9772727272727273
2015-12-18 12:24:00,07,12,Friday,O,46,45,0.9782608695652174
2015-12-18 12:24:00,09,12,Friday,O,28,28,1.0
2015-12-18 12:26:00,05,12,Friday,O,46,43,0.9347826086956522
2015-12-18 12:43:00,08,12,Friday,O,54,50,0.9259259259259259
2015-12-18 12:47:00,02,12,Friday,O,9,7,0.7777777777777778
2015-12-18 12:48:00,01,12,Friday,O,35,31,0.8857142857142857
2015-12-18 12:48:00,03,12,Friday,O,21,18,0.8571428571428571
2015-12-18 12:51:00,04,12,Friday,O,37,34,0.918918918918919
2015-12-18 12:52:00,06,12,Friday,O,44,41,0.9318181818181818
2015-12-18 12:54:00,07,12,Friday,O,46,42,0.9130434782608695
2015-12-18 12:54:00,09,12,Friday,O,28,27,0.9642857142857143
2015-12-18 12:56:00,05,12,Friday,O,46,41,0.8913043478260869
2015-12-18 13:14:00,08,13,Friday,O,54,45,0.8333333333333334
2015-12-18 13:17:00,02,13,Friday,O,9,7,0.7777777777777778
2015-12-18 13:18:00,01,13,Friday,O,35,30,0.8571428571428571
2015-12-18 13:18:00,03,13,Friday,O,21,18,0.8571428571428571
2015-12-18 13:21:00,04,13,Friday,O,37,33,0.8918918918918919
2015-12-18 13:22:00,06,13,Friday,O,44,39,0.8863636363636364
2015-12-18 13:24:00,07,13,Friday,O,46,37,0.8043478260869565
2015-12-18 13:24:00,09,13,Friday,O,28,26,0.9285714285714286
2015-12-18 13:26:00,05,13,Friday,O,46,40,0.8695652173913043
2015-12-18 13:44:00,08,13,Friday,O,54,45,0.8333333333333334
2015-12-18 13:47:00,02,13,Friday,O,9,7,0.7777777777777778
2015-12-18 13:48:00,01,13,Friday,O,35,30,0.8571428571428571
2015-12-18 13:48:00,03,13,Friday,O,21,18,0.8571428571428571
2015-12-18 13:51:00,04,13,Friday,O,37,33,0.8918918918918919
2015-12-18 13:51:00,06,13,Friday,O,44,37,0.8409090909090909
2015-12-18 13:54:00,07,13,Friday,O,46,34,0.7391304347826086
2015-12-18 13:54:00,09,13,Friday,O,28,26,0.9285714285714286
2015-12-18 13:56:00,05,13,Friday,O,46,41,0.8913043478260869
2015-12-18 14:14:00,08,14,Friday,O,54,47,0.8703703703703703
2015-12-18 14:17:00,02,14,Friday,O,9,7,0.7777777777777778
2015-12-18 14:18:00,01,14,Friday,O,35,29,0.8285714285714286
2015-12-18 14:18:00,03,14,Friday,O,21,18,0.8571428571428571
2015-12-18 14:21:00,04,14,Friday,O,37,31,0.8378378378378378
2015-12-18 14:22:00,06,14,Friday,O,44,40,0.9090909090909091
2015-12-18 14:24:00,07,14,Friday,O,46,38,0.8260869565217391
2015-12-18 14:24:00,09,14,Friday,O,28,25,0.8928571428571429
2015-12-18 14:26:00,05,14,Friday,O,46,41,0.8913043478260869
2015-12-18 14:45:00,08,14,Friday,O,54,48,0.8888888888888888
2015-12-18 14:47:00,02,14,Friday,O,9,7,0.7777777777777778
2015-12-18 14:48:00,01,14,Friday,O,35,29,0.8285714285714286
2015-12-18 14:48:00,03,14,Friday,O,21,17,0.8095238095238095
2015-12-18 14:51:00,04,14,Friday,O,37,31,0.8378378378378378
2015-12-18 14:52:00,06,14,Friday,O,44,40,0.9090909090909091
2015-12-18 14:54:00,07,14,Friday,O,46,37,0.8043478260869565
2015-12-18 14:54:00,09,14,Friday,O,28,26,0.9285714285714286
2015-12-18 14:56:00,05,14,Friday,O,46,40,0.8695652173913043
2015-12-18 15:15:00,08,15,Friday,O,54,46,0.8518518518518519
2015-12-18 15:17:00,02,15,Friday,O,9,8,0.8888888888888888
2015-12-18 15:18:00,01,15,Friday,O,35,27,0.7714285714285715
2015-12-18 15:18:00,03,15,Friday,O,21,17,0.8095238095238095
2015-12-18 15:21:00,04,15,Friday,O,37,28,0.7567567567567568
2015-12-18 15:22:00,06,15,Friday,O,44,39,0.8863636363636364
2015-12-18 15:24:00,07,15,Friday,O,46,36,0.782608695652174
2015-12-18 15:24:00,09,15,Friday,O,28,27,0.9642857142857143
2015-12-18 15:26:00,05,15,Friday,O,46,39,0.8478260869565217
2015-12-18 15:45:00,08,15,Friday,O,54,45,0.8333333333333334
2015-12-18 15:47:00,02,15,Friday,O,9,8,0.8888888888888888
2015-12-18 15:48:00,01,15,Friday,O,35,24,0.6857142857142857
2015-12-18 15:48:00,03,15,Friday,O,21,14,0.6666666666666666
2015-12-18 15:51:00,04,15,Friday,O,37,26,0.7027027027027027
2015-12-18 15:51:00,06,15,Friday,O,44,39,0.8863636363636364
2015-12-18 15:54:00,07,15,Friday,O,46,34,0.7391304347826086
2015-12-18 15:54:00,09,15,Friday,O,28,24,0.8571428571428571
2015-12-18 15:56:00,05,15,Friday,O,46,38,0.8260869565217391
2015-12-18 16:16:00,08,16,Friday,O,54,42,0.7777777777777778
2015-12-18 16:17:00,02,16,Friday,O,9,8,0.8888888888888888
2015-12-18 16:18:00,01,16,Friday,O,35,22,0.6285714285714286
2015-12-18 16:18:00,03,16,Friday,O,21,12,0.5714285714285714
2015-12-18 16:21:00,04,16,Friday,O,37,26,0.7027027027027027
2015-12-18 16:22:00,06,16,Friday,O,44,35,0.7954545454545454
2015-12-18 16:24:00,07,16,Friday,O,46,32,0.6956521739130435
2015-12-18 16:24:00,09,16,Friday,O,28,22,0.7857142857142857
2015-12-18 16:26:00,05,16,Friday,O,46,34,0.7391304347826086
2015-12-18 16:46:00,08,16,Friday,O,54,35,0.6481481481481481
2015-12-18 16:47:00,02,16,Friday,O,9,8,0.8888888888888888
2015-12-18 16:48:00,01,16,Friday,O,35,19,0.5428571428571428
2015-12-18 16:48:00,03,16,Friday,O,21,11,0.5238095238095238
2015-12-18 16:52:00,06,16,Friday,O,44,34,0.7727272727272727
2015-12-18 16:54:00,07,16,Friday,O,46,30,0.6521739130434783
2015-12-18 16:54:00,09,16,Friday,O,28,17,0.6071428571428571
2015-12-18 16:56:00,05,16,Friday,O,46,32,0.6956521739130435
2015-12-19 07:22:00,06,7,Saturday,O,44,2,0.045454545454545456
2015-12-19 07:24:00,07,7,Saturday,O,46,1,0.021739130434782608
2015-12-19 07:24:00,09,7,Saturday,O,28,1,0.03571428571428571
2015-12-19 07:35:00,08,7,Saturday,O,54,3,0.05555555555555555
2015-12-19 07:37:00,05,7,Saturday,O,46,2,0.043478260869565216
2015-12-19 07:47:00,02,7,Saturday,O,9,3,0.3333333333333333
2015-12-19 07:48:00,01,7,Saturday,O,35,4,0.11428571428571428
2015-12-19 07:48:00,03,7,Saturday,O,21,2,0.09523809523809523
2015-12-19 07:51:00,04,7,Saturday,O,37,3,0.08108108108108109
2015-12-19 07:52:00,06,7,Saturday,O,44,2,0.045454545454545456
2015-12-19 07:54:00,07,7,Saturday,O,46,2,0.043478260869565216
2015-12-19 07:54:00,09,7,Saturday,O,28,1,0.03571428571428571
2015-12-19 08:06:00,08,8,Saturday,O,54,3,0.05555555555555555
2015-12-19 08:07:00,05,8,Saturday,O,46,3,0.06521739130434782
2015-12-19 08:17:00,02,8,Saturday,O,9,3,0.3333333333333333
2015-12-19 08:18:00,01,8,Saturday,O,35,4,0.11428571428571428
2015-12-19 08:18:00,03,8,Saturday,O,21,2,0.09523809523809523
2015-12-19 08:21:00,04,8,Saturday,O,37,3,0.08108108108108109
